keypoint_th,min_abs_match,match_ratio_th,precision,recall,balanced,FN,FP,TN,TP
0.037,21,0.5752508361204013,1.0,0.019801980198019802,0.5099009900990099,99,0,1395,2
0.037,21,0.5785953177257525,1.0,0.019801980198019802,0.5099009900990099,99,0,1395,2
0.037,21,0.5819397993311036,1.0,0.019801980198019802,0.5099009900990099,99,0,1395,2
0.037,21,0.5852842809364548,1.0,0.019801980198019802,0.5099009900990099,99,0,1395,2
0.037,21,0.588628762541806,1.0,0.019801980198019802,0.5099009900990099,99,0,1395,2
0.037,21,0.5919732441471571,1.0,0.019801980198019802,0.5099009900990099,99,0,1395,2
0.037,21,0.5953177257525083,1.0,0.019801980198019802,0.5099009900990099,99,0,1395,2
0.037,21,0.5986622073578595,1.0,0.019801980198019802,0.5099009900990099,99,0,1395,2
0.037,21,0.6020066889632107,1.0,0.019801980198019802,0.5099009900990099,99,0,1395,2
0.037,21,0.6053511705685619,1.0,0.019801980198019802,0.5099009900990099,99,0,1395,2
0.037,21,0.6086956521739131,1.0,0.019801980198019802,0.5099009900990099,99,0,1395,2
0.037,21,0.6120401337792643,1.0,0.0297029702970297,0.5148514851485149,98,0,1395,3
0.037,21,0.6153846153846154,1.0,0.0297029702970297,0.5148514851485149,98,0,1395,3
0.037,21,0.6187290969899666,1.0,0.0297029702970297,0.5148514851485149,98,0,1395,3
0.037,21,0.6220735785953178,1.0,0.0297029702970297,0.5148514851485149,98,0,1395,3
0.037,21,0.6254180602006689,1.0,0.0297029702970297,0.5148514851485149,98,0,1395,3
0.037,21,0.6287625418060201,1.0,0.0297029702970297,0.5148514851485149,98,0,1395,3
0.037,21,0.6321070234113713,1.0,0.039603960396039604,0.5198019801980198,97,0,1395,4
0.037,21,0.6354515050167224,1.0,0.039603960396039604,0.5198019801980198,97,0,1395,4
0.037,21,0.6387959866220736,1.0,0.039603960396039604,0.5198019801980198,97,0,1395,4
0.037,21,0.6421404682274248,1.0,0.04950495049504951,0.5247524752475248,96,0,1395,5
0.037,21,0.6454849498327759,1.0,0.0594059405940594,0.5297029702970297,95,0,1395,6
0.037,21,0.6488294314381271,1.0,0.0594059405940594,0.5297029702970297,95,0,1395,6
0.037,21,0.6521739130434783,1.0,0.0594059405940594,0.5297029702970297,95,0,1395,6
0.037,21,0.6555183946488294,1.0,0.0594059405940594,0.5297029702970297,95,0,1395,6
0.037,21,0.6588628762541806,1.0,0.0594059405940594,0.5297029702970297,95,0,1395,6
0.037,21,0.6622073578595318,1.0,0.0594059405940594,0.5297029702970297,95,0,1395,6
0.037,21,0.6655518394648829,1.0,0.0594059405940594,0.5297029702970297,95,0,1395,6
0.037,21,0.6688963210702341,1.0,0.0594059405940594,0.5297029702970297,95,0,1395,6
0.037,21,0.6722408026755853,1.0,0.0594059405940594,0.5297029702970297,95,0,1395,6
0.037,21,0.6755852842809364,1.0,0.0594059405940594,0.5297029702970297,95,0,1395,6
0.037,21,0.6789297658862876,1.0,0.0594059405940594,0.5297029702970297,95,0,1395,6
